FEEDER #1 P80;;FEEDER #2 P80;FEEDER #3 P80;NEW FEED BELT SCALE;NEW FEED P80;PEBBLE PRODUCT F80;;SM. PROC WATER FLOW;SM Total Feed Rate (Tonnage);Motor 1 Torque Real;Mill Power;SM Main Bearing FE (RHS) Pressure;SM Main Bearing DE (RHS) Pressure;Mill Speed Actual;SAG Mill Motors;SAG % Critical Speed;SAG Microphone #1;SAG PMD % Sound;CV2 Camera Pebbles;;SAG SCRN MOT CUR;PEB CRUSHER POWER;PEB CV #1 BELT SCALE;PEBBLE CRUSHER GAP;PEB CV #6 WEIGHTOMETER
17-03-2019 13:30;2.029634;2.220674;2.525221;1846.972;2.194204;26.74414;;1414.804;2135.074;93.628;12892;7433.937;6717.981;10.478;;78.69135;104.7343;29.29572;41.80169;;34.26772;240.7654;264.737;17.98401;0.5306325
17-03-2019 13:40;2.116107;2.223015;2.523504;1855.573;2.220873;27.28267;;1441.801;2188.299;93.237;12833;7427.919;6679.98;10.482;;78.81148;104.4184;27.59385;41.48066;;34.90696;299.9313;294.1291;17.98401;0.5296407
17-03-2019 13:50;2.150244;2.39025;2.514941;1871.435;2.327163;27.1916;;1448.124;2183.891;93.403;12869;7434.947;6699.927;10.493;;78.76643;104.2618;29.153;41.12698;;34.68786;286.3648;284.8495;17.98401;0.5365835
17-03-2019 14:00;2.213685;2.474136;2.510017;1853.957;2.392231;27.22516;;1453.22;2184.756;94.565;13027;7487.929;6738.77;10.486;;78.72138;104.3018;23.13207;40.84298;;34.88176;290.9059;296.7505;17.98401;0.539559
17-03-2019 14:10;2.135416;2.58201;2.542749;1611.252;2.439378;27.91173;;1317.531;1978.183;95.183;13110;7496.177;6763.094;10.477;;78.7439;105.828;21.13115;40.72235;;34.80271;313.3971;292.7733;17.98401;0.5246814
17-03-2019 14:20;2.111881;2.64909;2.535966;1457.336;2.467136;27.15602;;1172.326;1738.279;94.897;13085;7439.113;6725.893;10.487;;78.72889;105.7353;23.43378;40.83041;;33.22515;198.2513;222.7516;17.98401;0.5306325
17-03-2019 14:30;2.146804;2.670312;2.538535;1522.692;2.490026;26.45606;;1137.823;1758.054;94.264;12963;7411.422;6640.885;10.485;;78.70636;105.922;25.66983;41.09853;;32.89561;177.1939;201.2982;17.98401;0.5246814
17-03-2019 14:40;2.159941;2.720513;2.532337;1596.654;2.524055;26.15969;;1279.756;1821.717;94.821;13050;7436.967;6730.143;10.488;;78.7439;105.1694;22.27062;41.38244;;32.89708;172.7187;202.655;17.98401;0.4929427
17-03-2019 14:50;2.124692;2.466714;2.505135;1429.975;2.361282;27.51211;;1303.42;1725.338;95.509;13161;7489.149;6781.105;10.489;;78.70636;106.2535;21.38007;41.88884;;33.40404;188.7041;236.5827;17.98401;0.5018692
17-03-2019 15:00;2.154861;2.215341;2.5025;1242.454;2.227857;27.74983;;1265.01;1518.961;94.574;13023;7412.811;6691.3;10.49;;78.75892;105.8616;30.78444;42.20662;;33.17097;183.6814;223.7127;17.98401;0.4820325
17-03-2019 15:10;2.13328;2.129446;2.495891;1277.78;2.17215;26.5486;;1306.563;1483.832;90.958;12528;7285.931;6551.038;10.485;;78.7439;106.5321;65.57896;41.73514;;32.06699;166.4234;173.1806;17.98401;0.4661631
17-03-2019 15:20;2.183389;1.909517;2.509003;1467.233;2.06293;27.31546;;1393.735;1573.44;90.2;12420;7280.965;6521.244;10.484;;78.7439;106.4125;69.80596;41.23389;;31.73608;106.2229;152.7984;48.30788;63.46265
17-03-2019 15:30;2.403424;1.902974;2.527332;1686.738;2.129199;29.45798;;1524.803;1715.724;89.939;12398;7307.267;6541.738;10.489;;78.72138;105.568;67.61428;40.71609;;31.81513;84.06866;156.366;79.97574;141.0977
17-03-2019 15:40;2.55143;1.861637;2.587888;1776.315;2.157646;31.28941;;1600.671;1821.506;90.482;12451;7296.831;6544.053;10.482;;78.72138;104.9863;65.69508;40.5311;;32.19769;83.33074;167.3575;79.97574;155.8354
17-03-2019 15:50;2.845567;1.834907;2.624318;1729.65;2.239148;30.45113;;1661.512;1857.78;90.555;12475;7290.182;6552.848;10.488;;78.72137;104.6427;61.88321;40.63957;;32.3981;130.406;180.54;36.43033;93.07294
17-03-2019 16:00;3.285389;1.866786;2.617459;1722.934;2.39539;25.92744;;1712.917;1945.855;90.226;12451;7295.442;6522.043;10.485;;78.7364;104.2316;62.00226;41.15717;;32.53111;177.2525;187.3351;17.14401;0.3967346
17-03-2019 16:10;2.979179;1.827213;2.613998;1796.901;2.275486;25.65625;;1770.816;2009.938;90.515;12466;7294.516;6583.105;10.482;;78.7439;103.9384;60.49509;41.39738;;32.77257;171.3527;193.0044;17.14401;0.3848325
17-03-2019 16:20;2.708806;1.903262;2.60033;1862.948;2.233102;25.91467;;1824.729;2056.763;90.672;12482;7313.075;6570.691;10.487;;78.76643;103.8956;56.11037;41.22348;;33.12573;169.2634;210.5381;16.79121;25.32456
17-03-2019 16:30;2.749431;1.937646;2.586505;1881.167;2.262395;25.56135;;1874.998;2131.55;91.006;12539;7342.322;6587.398;10.482;;78.71387;102.7948;48.54727;41.43232;;33.5655;213.2204;231.7594;15.96802;0.3659877
17-03-2019 16:40;2.640989;2.118176;2.570604;1827.411;2.330678;24.95653;;1894.878;2121.245;91.144;12551;7395.431;6716.971;10.483;;78.72889;102.0429;38.28527;41.60185;;34.57742;282.6331;276.0162;15.96802;0.3570611
17-03-2019 16:50;2.593301;2.12942;2.554114;1767.956;2.319411;25.56922;;1774.813;2088.432;91.282;12595;7385.415;6643.915;10.483;;78.75141;102.4985;39.82903;41.70514;;34.5412;311.2657;274.3767;15.96802;0.3570611
17-03-2019 17:00;2.673853;2.081508;2.56304;1774.74;2.318275;26.30323;;1493.327;2052.342;91.253;12570;7380.491;6640.591;10.485;;78.70636;103.0683;42.14043;41.66676;;33.85945;243.0268;245.8415;15.96802;0.3570611
17-03-2019 17:10;2.507253;2.006986;2.625055;1843.438;2.226508;25.67028;;1491.96;2105.663;91.26;12570;7340.639;6591.143;10.485;;78.72889;104.206;46.84976;41.19293;;33.58051;218.2888;234.3918;15.96802;0.3630121
17-03-2019 17:20;2.296981;1.969558;2.635365;1974.209;2.151314;25.93614;;1591.077;2242.792;91.334;12579;7358.692;6594.131;10.486;;78.69135;103.0204;42.27451;40.99612;;34.13629;239.425;255.258;15.96802;0.3570611
17-03-2019 17:30;2.242925;2.017769;2.644094;1882.051;2.161953;26.60343;;1598.676;2194.205;90.924;12531;7384.405;6626.367;10.486;;78.67633;102.6993;38.48237;40.68182;;34.4948;287.3573;273.6298;15.96802;0.3630121
17-03-2019 17:40;2.088914;2.10108;2.615175;1840.16;2.152867;26.25429;;1537.694;2146.972;92.037;12673;7381.081;6674.762;10.487;;78.69885;103.1696;34.61183;40.62937;;34.44588;278.5113;271.42;15.96802;0.3600366
17-03-2019 17:50;2.138503;2.175898;2.634574;1770.698;2.215481;26.01493;;1596.57;2095.294;93.074;12812;7423.542;6704.009;10.483;;78.66132;103.4214;24.80775;40.59565;;34.66088;299.1586;283.4609;15.96802;0.3630121
17-03-2019 18:00;2.216902;2.140625;2.595969;1666.038;2.214393;26.03265;;1575.848;1994.177;93.202;12807;7421.354;6718.57;10.487;;78.68384;103.3924;27.1386;40.36608;;34.55947;303.361;278.709;15.96802;0.3848325
17-03-2019 18:10;2.277001;2.257275;2.546526;1738.233;2.294616;25.90277;;1576.605;2031.151;92.359;12714;7405.531;6694.246;10.485;;78.7364;103.8059;31.9371;40.3311;;34.50047;280.0421;272.6161;15.96802;0.4225223
17-03-2019 18:20;2.39485;2.320198;2.617201;1855.409;2.375361;25.95466;;1693.733;2172.515;91.963;12671;7413.021;6693.11;10.482;;78.70637;102.9426;30.47354;40.30779;;35.18107;321.0071;301.0095;15.96802;0.4889754
17-03-2019 18:30;2.348576;2.147599;2.65749;1867.53;2.270132;26.91602;;1598.395;2240.22;92.371;12711;7428.171;6736.119;10.477;;78.7439;102.5812;30.15782;40.30779;;35.62913;317.2296;317.0167;15.96802;0.5415427
17-03-2019 18:40;2.458113;2.225319;2.676452;1811.453;2.34932;26.31285;;1455.814;2169.929;91.853;12663;7413.779;6649.596;10.485;;78.69135;103.4202;30.5943;40.30779;;35.38179;347.5432;301.5004;15.96802;0.5772488
17-03-2019 18:50;2.430714;2.248783;2.566965;1659.414;2.336738;25.39037;;1365.621;1988.363;91.871;12653;7384.279;6616.562;10.485;;78.69885;103.9219;35.25179;40.35873;;34.41942;276.195;265.0623;15.96802;0.5812162
17-03-2019 19:00;2.533832;2.109241;2.562301;1667.526;2.293802;24.77156;;1244.031;1934.868;91.386;12601;7337.482;6564.799;10.485;;78.70636;105.6074;46.14549;40.35873;;33.5612;215.4086;232.2921;15.96802;0.5851835
17-03-2019 19:10;2.39652;2.099849;2.541908;1752.781;2.243384;23.35086;;1335.103;2013.692;91.306;12581;7325.615;6557.14;10.486;;78.77393;105.3016;46.87893;40.35051;;33.33401;195.6713;225.2927;15.96802;0.5851835
17-03-2019 19:20;2.409887;2.079859;2.539654;1797.574;2.235146;23.78068;;1375.448;2079.501;91.736;12643;7350.654;6617.697;10.486;;78.70637;104.4297;39.58263;40.16325;;33.98952;227.1458;253.5739;15.96802;0.5851835
17-03-2019 19:30;2.278177;2.164576;2.544007;1803.58;2.245319;24.45153;;1379.495;2107.494;92.059;12676;7373.127;6618.455;10.486;;78.7364;105.012;37.58297;40.16325;;34.24463;257.919;263.2314;15.96802;0.5851835
17-03-2019 19:40;2.22637;2.210636;2.545941;1804.427;2.252948;24.72153;;1395.669;2106.624;91.885;12645;7365.215;6628.008;10.486;;78.7364;104.5502;37.2259;40.16325;;34.41018;264.1959;270.6851;15.96802;0.588159
17-03-2019 19:50;2.103714;2.142193;2.552583;1732.749;2.176549;25.11153;;1364.047;2049.581;91.647;12625;7360.923;6612.227;10.477;;78.68384;105.2552;40.51609;40.16325;;34.39622;267.3857;270.7664;15.96802;0.5851835
17-03-2019 20:00;2.119744;2.118975;2.542048;1663.584;2.166901;24.16346;;1248.768;1957.771;91.637;12626;7350.486;6581.548;10.488;;78.72138;105.8616;45.10365;40.12492;;33.59017;218.1314;239.8062;15.96802;0.5851835
17-03-2019 20:10;2.160908;2.046928;2.509074;1596.008;2.13516;23.74833;;1198.859;1867.059;91.249;12569;7337.02;6554.237;10.484;;78.71387;106.8382;50.28469;39.98129;;33.09801;190.233;219.8971;15.96802;0.5851835
17-03-2019 20:20;2.230851;2.11914;2.488836;1596.864;2.197072;23.05984;;1187.701;1857.455;91.2;12571;7333.695;6558.276;10.481;;78.72138;106.0526;50.21397;39.75777;;33.01739;185.2671;215.2216;15.96802;0.5911345
17-03-2019 20:30;2.258792;2.151052;2.48411;1618.984;2.221734;23.07665;;1187.817;1872.287;91.314;12599;7339.966;6555.541;10.481;;78.7364;106.2339;47.24833;39.65912;;33.32866;189.3028;221.5525;15.96802;0.59411
17-03-2019 20:40;2.284339;2.121597;2.453453;1670.204;2.20757;23.71714;;1216.895;1933.655;91.747;12643;7350.907;6572.206;10.484;;78.67633;105.991;44.70681;39.26773;;33.45716;188.9677;233.2095;15.66562;0.5970855
17-03-2019 20:50;2.351884;2.06793;2.421178;1700.224;2.19696;23.11657;;1264.765;1989.142;91.672;12630;7339.334;6601.748;10.474;;78.7364;105.4066;42.70906;39.10316;;33.95467;241.181;251.6646;14.96002;0.6000611
17-03-2019 21:00;2.29121;2.095034;2.471662;1748.125;2.198293;23.39375;;1245.863;2030.661;91.677;12634;7350.276;6564.252;10.484;;78.7439;105.4456;40.9377;39.01392;;33.96044;235.3893;244.1425;14.96002;0.6070039
17-03-2019 21:10;2.266643;2.041216;2.498173;1799.071;2.16384;23.90981;;1210.736;2100.375;92.027;12680;7375.231;6648.039;10.487;;78.69135;106.1094;36.50443;39.0047;;34.37733;262.4399;266.1375;14.96002;0.6109713
17-03-2019 21:20;2.227179;2.026405;2.50605;1696.292;2.143716;23.84215;;1197.473;2016.97;92.112;12686;7361.933;6620.686;10.49;;78.7364;105.7185;36.9924;38.95259;;34.27602;268.8249;264.8293;14.96002;0.6129549
17-03-2019 21:30;2.248058;1.885803;2.495362;1666.239;2.066263;23.55773;;1146.038;1961.268;91.26;12591;7348.214;6570.06;10.487;;78.7439;106.4417;43.80814;38.9779;;33.89619;234.0746;244.3518;14.96002;0.6159304
17-03-2019 21:40;2.318423;1.943882;2.500466;1637.423;2.119151;22.794;;1067.723;1895.66;90.509;12475;7329.361;6554.7;10.492;;78.72138;107.1357;49.60157;39.02628;;33.11544;193.333;215.1859;14.96002;0.6228732
17-03-2019 21:50;2.360565;1.965325;2.520994;1698.943;2.146783;22.7103;;1095.134;1957.034;90.964;12538;7329.445;6528.355;10.487;;78.70636;107.4797;47.89586;39.03764;;33.58482;196.2316;225.0556;14.96002;0.6149386
17-03-2019 22:00;2.364279;2.002909;2.544093;1762.367;2.172248;23.10011;;1137.7;2034.708;91.109;12557;7354.021;6571.996;10.485;;78.72889;106.248;42.92343;39.02293;;34.2735;213.0922;242.4713;14.96002;0.6208896
17-03-2019 22:10;2.308428;1.924874;2.570211;1784.239;2.113544;23.50644;;1113.396;2066.322;91.209;12571;7350.739;6578.434;10.487;;78.71387;106.9123;41.41222;39.14651;;34.65658;241.1627;261.5363;14.28801;0.6288243
17-03-2019 22:20;2.330752;1.876796;2.533941;1836.054;2.087989;23.27583;;1121.648;2128.121;91.043;12541;7348.719;6580.286;10.488;;78.68384;106.7494;42.38743;38.90388;;34.50478;269.2735;257.2794;14.12001;0.6327916
17-03-2019 22:30;2.226578;1.983065;2.496485;1883.031;2.115279;23.81183;;1126.787;2196.64;91.2;12589;7366.352;6614.794;10.484;;78.7364;107.1733;36.22689;38.87337;;35.40059;300.1584;276.163;14.12001;0.6377508
17-03-2019 22:40;2.17583;1.952632;2.531154;1853.733;2.088494;23.73192;;1130.077;2194.196;92.026;12665;7384.952;6667.944;10.48;;78.71387;106.4768;31.28696;38.86717;;35.73863;343.5148;298.3414;14.12001;0.6397345
17-03-2019 22:50;2.170701;1.944454;2.480858;1815.02;2.076305;24.05938;;1117.095;2157.958;92.101;12693;7393.621;6633.605;10.485;;78.67633;107.3338;29.68848;38.87973;;35.72593;330.1167;291.5553;14.12001;0.6407263
17-03-2019 23:00;2.229696;1.939536;2.412397;1706.162;2.084008;24.12274;;1021.097;2059.002;91.547;12612;7376.957;6635.583;10.484;;78.71387;107.2984;34.583;38.92901;;35.19535;303.3298;278.0336;14.12001;0.6615549
17-03-2019 23:10;2.252068;1.908914;2.416723;1464.742;2.072374;22.43915;;740.9476;1593.532;90.532;12475;7307.856;6560.507;10.488;;78.75892;107.3939;50.04099;38.90545;;32.55704;197.4365;178.2439;14.12001;119.7216
17-03-2019 23:20;2.264534;1.925791;2.427164;1393.87;2.088556;21.69849;;724.4068;1601.717;89.821;12381;7304.532;6511.522;10.479;;78.7364;107.2145;56.16934;38.82238;;31.90395;167.5935;150.5171;14.12001;0.6714733
17-03-2019 23:30;2.261976;2.026893;2.420673;1490.922;2.144026;21.79413;;754.0399;1683.497;90.105;12419;7318.714;6572.627;10.489;;78.75141;106.9657;52.0146;38.94314;;32.316;170.1479;164.1846;14.12001;0.6734569
17-03-2019 23:40;2.297257;1.999178;2.409774;1636.031;2.139492;22.42212;;836.5728;1863.9;90.771;12506;7347.372;6568.124;10.491;;78.68384;106.9056;44.0192;38.95347;;33.2369;186.7063;205.3052;14.12001;0.6714733
17-03-2019 23:50;2.217448;2.081271;2.434843;1679.927;2.16153;23.38693;;959.3835;1950.863;91.199;12563;7349.729;6608.187;10.486;;78.70636;107.5276;41.35635;39.07668;;34.10458;212.5411;237.9356;14.12001;0.6932936
18-03-2019 00:00;2.275536;2.000664;2.465555;1726.116;2.139978;24.02456;;1028.794;1997.377;91.261;12570;7343.5;6605.283;10.489;;78.69135;107.3661;42.45088;39.19638;;34.21366;226.8089;242.505;14.12001;0.6883345
18-03-2019 00:10;2.191272;2.025055;2.445879;1778;2.125602;25.01435;;1028.678;2068.606;91.097;12569;7352.759;6605.915;10.484;;78.70636;107.5666;39.4642;39.06238;;34.44546;241.5583;253.0155;13.11201;0.6962692
18-03-2019 00:20;2.216782;1.977217;2.402626;1771.257;2.101259;24.99469;;997.3846;2076.965;91.452;12599;7360.25;6666.598;10.487;;78.69135;106.9926;37.49566;39.01371;;34.74067;284.325;262.0471;13.11201;0.6992447
18-03-2019 00:30;2.234189;1.987184;2.403777;1790.813;2.112168;24.9648;;1043.418;2105.53;91.712;12633;7358.271;6637.435;10.479;;78.72889;107.2917;34.92997;39.33275;;34.88229;291.4937;269.8132;13.11201;0.6942855
18-03-2019 00:40;2.215065;2.016733;2.453961;1714.951;2.128007;25.03071;;1023.557;2028.638;92.672;12769;7407.845;6668.281;10.481;;78.70636;107.3533;26.20794;39.36417;;34.54876;267.4058;256.6496;13.11201;0.7012283
18-03-2019 00:50;2.277627;2.14804;2.50048;1708.418;2.22496;25.36536;;1072.49;1998.306;92.636;12762;7388.192;6702.579;10.494;;78.72889;107.3927;30.58537;39.6794;;34.70634;276.4623;265.8766;13.11201;0.7180896
18-03-2019 01:00;2.284741;2.109316;2.487378;1790.455;2.204498;25.48384;;1128.533;2100.032;92.46;12742;7378.85;6660.285;10.485;;78.72889;106.71;31.03634;39.81817;;34.86056;289.9794;275.2634;13.11201;0.7180896
18-03-2019 01:10;2.264942;2.1594;2.522127;1792.268;2.232182;25.4248;;1136.931;2106.395;93.445;12853;7419.039;6709.438;10.481;;78.72889;106.2635;25.27759;40.01424;;34.68408;279.6539;265.7467;13.11201;0.7200732
18-03-2019 01:20;2.254191;2.233256;2.50354;1692.932;2.270846;25.21092;;1166.149;2007.063;94.463;13010;7473.495;6768.985;10.488;;78.78145;106.3124;20.01706;39.90623;;34.27738;255.0845;253.805;13.11201;0.7161059
18-03-2019 01:30;2.274761;2.138554;2.482459;1467.764;2.217912;25.85552;;1058.378;1794.136;94.693;13033;7463.689;6740.075;10.486;;78.69885;106.7103;23.20032;40.1639;;34.18951;265.8567;254.5965;13.11201;0.7289997
18-03-2019 01:40;2.298749;2.041254;2.472119;1450.785;2.166105;25.30168;;1006.333;1724.033;91.94;12677;7352.127;6596.277;10.485;;78.69885;107.7015;48.42241;40.59413;;33.38671;189.7221;220.9454;16.64001;0.7299916
18-03-2019 01:50;2.303363;2.004267;2.503772;1597.139;2.152262;23.51659;;1020.542;1806.949;91.326;12581;7314.295;6561.938;10.477;;78.68384;107.6707;59.762;40.97836;;32.43295;182.4765;184.0719;18.992;0.7240406
18-03-2019 02:00;2.324024;2.139759;2.517908;1670.021;2.239908;23.51376;;979.2508;1910.684;91.532;12612;7349.561;6588.576;10.481;;78.70636;107.8743;56.10049;40.30343;;32.75514;188.5026;195.7836;18.992;0.7359426
18-03-2019 02:10;2.310689;2.383696;2.530414;1675.628;2.378687;24.07525;;993.6309;1931.312;92.626;12766;7382.343;6656.919;10.485;;78.7439;107.3408;47.84747;39.51254;;33.19376;198.9087;210.3794;18.992;0.7428855
18-03-2019 02:20;2.258993;2.384147;2.502634;1614.704;2.353994;24.19689;;973.434;1884.088;93.839;12935;7413.905;6671.017;10.48;;78.7439;107.4684;41.93983;39.52115;;33.28226;202.4683;215.6907;18.992;0.7448691
18-03-2019 02:30;2.225493;2.179384;2.492798;1669.151;2.226251;24.52663;;995.6512;1922.554;93.096;12829;7403.932;6674.636;10.487;;78.71387;107.1427;48.32443;39.97483;;33.34556;209.9776;223.3308;18.992;0.745861
18-03-2019 02:40;2.246054;2.218097;2.477954;1780.192;2.255479;25.03197;;1044.358;2035.843;93.371;12867;7411.001;6683.642;10.486;;78.72138;107.5206;46.58409;40.59219;;33.73904;226.6825;234.1458;18.992;0.7607385
18-03-2019 02:50;2.185739;2.113826;2.498777;1839.327;2.182803;26.37449;;1093.181;2140.238;93.374;12849;7418.156;6720.253;10.478;;78.7439;106.8888;42.02953;41.27647;;34.39391;229.1893;260.2331;19.244;0.7567712
18-03-2019 03:00;2.159549;2.18881;2.514699;1832.662;2.216578;30.26697;;1040.336;1983.694;94.026;12946;7443.616;6711.122;10.485;;78.7364;106.5177;40.24443;40.79942;;33.80864;89.37514;251.9086;77.00215;145.1027
18-03-2019 03:10;2.207943;2.176626;2.55582;1857.18;2.228014;29.73455;;994.4183;1907.53;92.878;12799;7401.575;6643.537;10.487;;78.66132;107.4363;52.38245;42.18745;;32.85802;88.60609;211.7749;79.97574;204.2866
18-03-2019 03:20;2.221703;2.153184;2.599269;1979.323;2.222242;30.39144;;1051.786;2040.948;92.99;12811;7411.717;6659.065;10.482;;78.76643;107.7507;49.65073;42.70685;;33.15891;92.72054;223.4508;67.09019;205.2963
18-03-2019 03:30;2.194842;2.116171;2.616643;1896.265;2.194242;26.1818;;1132.714;2167.343;93.873;12945;7444.542;6710.743;10.487;;78.7364;106.2849;37.25906;41.28992;;34.25072;290.2028;262.2733;18.15201;39.81132
18-03-2019 03:40;2.235761;2.05336;2.569692;1791.275;2.169558;24.63057;;1247.767;2098.389;93.235;12846;7422.28;6652.037;10.489;;78.7364;105.7826;42.12629;41.45036;;34.16148;315.5047;264.136;18.15201;0.7746242
18-03-2019 03:50;2.260208;2.012141;2.579588;1863.621;2.157245;26.02587;;1210.291;2157.299;93.278;12872;7399.134;6683.136;10.485;;78.69886;105.2845;44.2664;40.88043;;34.0755;279.0131;255.0527;18.15201;0.763714
18-03-2019 04:00;2.244702;2.094749;2.551899;1926.441;2.195439;25.47015;;1264.417;2226.455;93.546;12899;7417.777;6704.557;10.489;;78.70637;105.2116;36.64126;41.42732;;34.41218;301.3706;270.7227;18.15201;0.7726406
18-03-2019 04:10;2.281709;2.103399;2.531202;1923.255;2.211149;25.66817;;1259.437;2253.49;93.535;12887;7422.027;6704.094;10.487;;78.7439;105.5183;37.22142;41.85199;;34.91126;346.0105;287.8121;18.15201;0.7736324
18-03-2019 04:20;2.32373;2.117258;2.51767;1793.902;2.229603;25.91484;;1205.591;2130.62;93.073;12819;7390.044;6690.501;10.486;;78.75892;105.5564;43.26726;40.7261;;34.33922;320.6537;264.011;18.15201;0.7785916
18-03-2019 04:30;2.310003;2.027887;2.499383;1757.331;2.172682;25.62683;;1114.519;2022.98;92.469;12739;7362.312;6625.861;10.484;;78.71387;106.3914;54.09789;40.9747;;33.18945;223.5166;214.8784;18.15201;0.7736324
18-03-2019 04:40;2.274937;1.994771;2.501833;1836.571;2.144219;24.93348;;1165.844;2092.474;92.632;12769;7371.317;6678.886;10.483;;78.72889;106.3197;51.66999;40.99017;;33.38955;217.2799;223.4171;18.15201;0.7766079
18-03-2019 04:50;2.258046;2.051368;2.502806;1883.223;2.169709;25.1218;;1214.813;2161.245;92.873;12809;7388.992;6634.488;10.487;;78.75141;105.2442;47.33515;41.1302;;33.96915;251.5633;240.6324;18.15201;0.7835507
18-03-2019 05:00;2.258325;2.008323;2.511453;1857.45;2.146486;24.97201;;1210.571;2159.203;94.139;12971;7443.068;6704.094;10.488;;78.75141;105.1627;36.28658;40.57047;;34.14405;268.6161;251.2768;18.15201;0.78851
18-03-2019 05:10;2.292686;1.981335;2.515174;1681.616;2.14416;25.14893;;1139.519;1996.452;94.008;12955;7441.638;6706.661;10.485;;78.75141;105.6638;37.64673;41.0375;;34.10301;268.303;249.6214;18.15201;0.78851
18-03-2019 05:20;2.367348;2.019819;2.526012;1662.348;2.190849;24.92797;;1079.124;1932.63;92.928;12816;7386.678;6615.509;10.478;;78.68384;107.1311;48.6646;41.08742;;33.54272;225.1005;224.1044;18.15201;0.78851
18-03-2019 05:30;2.423525;2.135564;2.541491;1750.263;2.276302;24.50041;;1127.233;2010.442;93.025;12828;7389.96;6660.875;10.481;;78.7364;106.4543;47.53304;40.77846;;33.64676;209.2598;220.2016;18.15201;0.7924773
18-03-2019 05:40;2.418715;2.066574;2.546915;1781.886;2.236828;25.19209;;1153.936;2043.584;93.053;12824;7384.952;6624.894;10.487;;78.77393;105.7368;45.68314;40.84277;;33.78838;234.309;234.7845;18.15201;0.7974365
18-03-2019 05:50;2.472794;2.112408;2.560209;1860.316;2.279076;25.76012;;1217.896;2145.8;92.95;12810;7382.68;6667.608;10.484;;78.72138;105.4893;46.68601;41.29554;;33.68245;248.0916;240.323;18.15201;0.7815671
18-03-2019 06:00;2.448866;2.282118;2.572973;1871.966;2.370599;25.70351;;1327.529;2157.519;93.687;12901;7404.226;6693.994;10.485;;78.7439;105.022;40.07053;41.65547;;33.65883;245.041;243.1665;18.15201;0.7895018
18-03-2019 06:10;2.37685;2.706082;2.593479;1775.857;2.580257;26.58437;;1323.006;2082.087;95.084;13099;7461.711;6736.54;10.481;;78.71387;104.8194;28.63045;41.36812;;33.47028;238.2568;235.8567;18.15201;0.7954528
18-03-2019 06:20;2.45615;2.891082;2.576701;1467.329;2.707283;26.55842;;1202.545;1796.667;96.057;13229;7522.437;6849.49;10.485;;78.71387;106.6468;26.69873;41.53873;;33.67625;252.9842;245.7027;18.15201;0.7994201
18-03-2019 06:30;2.553496;2.802618;2.556871;1241.859;2.690319;25.46827;;1043.046;1502.284;94.991;13084;7416.093;6684.988;10.491;;78.69135;106.2315;36.89563;41.35823;;32.4846;189.594;193.5569;18.15201;0.8014038
18-03-2019 06:40;2.475317;2.964484;2.559501;1255.724;2.753055;24.10197;;1004.312;1462.371;92.58;12756;7321.533;6581.717;10.482;;78.7439;107.6384;65.19396;40.91002;;31.65672;164.3268;155.9177;18.15201;0.8014038
18-03-2019 06:50;2.336324;2.998695;2.559575;1395.07;2.72271;23.51954;;1099.266;1595.07;93.02;12826;7336.178;6594.594;10.482;;78.7439;106.7201;58.73272;40.35711;;32.08829;167.079;163.2801;18.15201;0.7994201
18-03-2019 07:00;2.350688;2.88348;2.56817;1439.419;2.667197;24.38882;;1149.151;1660.664;93.367;12873;7358.146;6608.86;10.486;;78.70636;106.6987;52.83202;40.41922;;32.2464;168.0385;176.5042;18.15201;0.7974365
18-03-2019 07:10;2.379456;2.675128;2.552754;1487.823;2.561153;24.49057;;1240.674;1720.595;93.509;12874;7382.006;6638.066;10.487;;78.75892;106.0404;50.85176;40.91739;;32.58413;181.2973;187.9937;18.15201;0.7994201
18-03-2019 07:20;2.301671;2.629515;2.559046;1551.801;2.509478;25.54306;;1339.211;1796.201;93.782;12918;7371.149;6617.992;10.492;;78.68384;105.3129;46.53258;40.36747;;32.85992;179.7025;201.4499;18.15201;0.7974365
18-03-2019 07:30;2.279599;2.53687;2.583538;1591.934;2.455371;25.5816;;1432.773;1845.901;93.919;12938;7397.956;6655.53;10.483;;78.71387;105.3349;40.74878;39.97722;;33.19859;185.7487;213.952;18.15201;0.7994201
18-03-2019 07:40;2.341109;2.418502;2.594565;1619.973;2.410292;25.79899;;1571.203;1882.293;94.041;12950;7396.819;6684.483;10.485;;78.72889;104.9561;40.03509;40.2289;;33.32572;192.7416;220.5259;18.15201;0.8033875
18-03-2019 07:50;2.278739;2.201377;2.599412;1655.775;2.269382;26.18984;;1719.777;1928.675;93.978;12931;7403.637;6687.681;10.495;;78.72889;104.0214;39.24877;40.55357;;33.71436;220.5594;243.9144;18.15201;0.794461
18-03-2019 08:00;2.366905;2.411536;2.611937;1740.504;2.417699;26.42361;;1767.324;2037.761;93.016;12820;7379.019;6658.56;10.48;;78.70636;103.5084;43.91159;40.59476;;33.88654;262.1653;256.7498;18.15201;0.7647059
18-03-2019 08:10;2.430415;2.402842;2.62523;1744.697;2.435086;26.97847;;1775.106;2057.391;93.958;12946;7421.69;6707.502;10.488;;78.69885;103.9036;37.6334;40.65905;;33.81977;250.3584;256.7269;18.15201;0.7101549
